0 	 -112.00000000 	 12544.00000000 	 60.00000000 	 3600.00000000 
1 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
2 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
3 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
4 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
5 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
6 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
7 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
8 	 -112.00000000 	 12544.00000000 	 60.00000000 	 3600.00000000 
9 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
10 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
11 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
12 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
13 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
14 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
15 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
16 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
17 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
18 	 -116.00000000 	 13456.00000000 	 60.00000000 	 3600.00000000 
19 	 -116.00000000 	 13456.00000000 	 60.00000000 	 3600.00000000 
20 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
21 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
22 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
23 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
24 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
25 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
26 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
27 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
28 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
29 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
30 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
31 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
32 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
33 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
34 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
35 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
36 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
37 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
38 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
39 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
40 	 -112.00000000 	 12544.00000000 	 60.00000000 	 3600.00000000 
41 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
42 	 -120.00000000 	 14400.00000000 	 62.00000000 	 3844.00000000 
43 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
44 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
45 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
46 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
47 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
48 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
49 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
50 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
51 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
52 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
53 	 -128.00000000 	 16384.00000000 	 64.00000000 	 4096.00000000 
